Unnamed: 0,Age,Overall rating,Potential,ID,foot,Acceleration,Sprint speed,Stamina,Strength,Interceptions,Vision,Composure,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Positioning,Weak foot,Skill moves,Attacking work rate,Defensive work rate,Unnamed: 28,Player_Name,Positions,Primary_Position,Match_Name,Club,Contract_End_Year,Height_cm,Weight_kg,Value_EUR,Wage_EUR,BMI,Value_per_Overall
,18,61,76,80505,Right,66,67,61,68,59,30,48,66,59,13,10,10,3,2,,,,E. Košpo,CB,CB,E. Kospo,Fiorentina,2030,191.0,85.0,725000.0,5000.0,23.3,11885.25
,18,61,74,77832,Right,62,61,68,59,26,56,42,42,33,15,7,8,3,3,,,,F. Carbone,CAM CM,CAM,F. Carbone,Genoa,2028,180.0,75.0,750000.0,3000.0,23.15,12295.08
,18,61,76,84080,Right,62,66,65,56,61,42,50,65,61,9,6,12,3,2,,,,M. Doucouré,CB,CB,M. Doucoure,Genoa,2028,180.0,75.0,725000.0,3000.0,23.15,11885.25
,20,61,76,278294,Right,65,62,65,59,61,45,50,65,62,13,11,13,3,2,,,,F. Coppola,CB,CB,F. Coppola,Pisa,2029,195.0,82.0,750000.0,2000.0,21.56,12295.08
,19,61,76,82435,Right,61,56,61,69,58,26,45,62,56,15,7,14,2,2,,,,T. Macchioni,CB,CB,T. Macchioni,Sassuolo,2029,192.0,85.0,725000.0,3000.0,23.06,11885.25
,18,61,79,80663,Left,65,67,65,63,58,40,56,56,54,10,15,13,3,2,,,,Jofre Torrents,LB,LB,Jofre Torrents,FC Barcelona,2028,185.0,75.0,800000.0,8000.0,21.91,13114.75
,18,61,78,82439,Right,66,63,58,69,62,56,59,58,54,10,10,11,3,2,,,,Tommy Marqués,CDM CM,CDM,Tommy Marques,FC Barcelona,2028,186.0,73.0,800000.0,8000.0,21.1,13114.75
,18,61,77,75572,Right,65,64,68,67,54,50,45,66,57,11,5,13,3,3,,,,Fortea,RB,RB,Fortea,Real Madrid,2029,174.0,62.0,800000.0,14000.0,20.48,13114.75
,18,61,78,84238,Right,64,65,59,59,58,61,64,56,46,11,8,15,3,3,,,,Andrés Antañón,CM CAM CDM,CM,Andres Antanon,RC Celta,2027,183.0,75.0,825000.0,3000.0,22.4,13524.59
,17,61,78,85659,Left,67,66,64,48,57,49,43,58,57,7,13,8,3,2,,,,Orejuela,LB,LB,Orejuela,RCD Mallorca,2028,176.0,66.0,775000.0,3000.0,21.31,12704.92
,19,61,74,78669,Right,58,59,56,61,58,61,62,59,54,7,10,8,3,2,,,,Lucas Núñez,CM CDM,CM,Lucas Nunez,Valencia CF,2028,183.0,73.0,775000.0,5000.0,21.8,12704.92
,21,61,72,81739,Right,75,77,69,71,60,42,43,60,58,11,13,13,4,2,,,,Carlos Ballestero,RB LB CB,RB,Carlos Ballestero,Deportivo Alavés,2027,178.0,74.0,700000.0,4000.0,23.36,11475.41
,19,61,77,277814,Right,22,30,19,52,12,39,33,11,12,63,61,61,3,1,,,,G. Swiderski,GK,GK,G. Swiderski,Deportivo Alavés,2027,187.0,72.0,750000.0,2000.0,20.59,12295.08
,20,61,75,82907,Right,72,74,56,61,34,64,53,45,35,11,12,12,3,3,,,,Mestanza,CAM LW RW CM,CAM,Mestanza,"Getafe CF Jun 30, 2026 On loan",,177.0,72.0,800000.0,8000.0,22.98,13114.75
,22,61,70,260104,Right,67,64,63,70,52,55,50,56,63,15,10,5,3,2,,,,Damián,CM CDM,CM,Damian,Getafe CF,2029,181.0,76.0,725000.0,5000.0,23.2,11885.25
,22,61,72,266085,Right,58,63,55,68,55,46,53,62,61,13,12,14,3,2,,,,Lucas Laso,CB,CB,Lucas Laso,Getafe CF,2030,189.0,82.0,700000.0,5000.0,22.96,11475.41
,18,61,78,81378,Right,73,72,60,54,56,49,48,55,57,10,9,11,2,2,,,,Gibi,RB,RB,Gibi,Girona FC,2029,178.0,70.0,800000.0,3000.0,22.09,13114.75
,19,61,75,82667,Right,72,71,55,46,31,54,55,35,22,11,10,12,4,3,,,,J. Arango,LM ST LW,LM,J. Arango,Girona FC,2028,175.0,71.0,775000.0,4000.0,23.18,12704.92
,19,61,74,73215,Right,62,65,58,74,59,58,59,60,59,13,10,6,3,3,,,,Cheli,CM CAM CDM,CM,Cheli,Real Oviedo,2029,187.0,82.0,775000.0,4000.0,23.45,12704.92
,21,61,72,78072,Left,70,68,58,60,58,50,48,58,59,5,6,9,3,3,,,,Omar Falah,LB LM,LB,Omar Falah,Real Oviedo,2027,183.0,70.0,700000.0,4000.0,20.9,11475.41
,20,61,74,78864,Right,83,81,63,57,47,50,53,55,58,6,12,10,3,3,,,,M. Gueye,RM RB RW,RM,M. Gueye,Real Oviedo,2027,171.0,68.0,800000.0,5000.0,23.26,13114.75
,18,60,79,72281,Right,74,73,55,50,56,49,56,58,56,10,12,13,3,2,,,,L. Shahar,RB RM,RB,L. Shahar,Newcastle United,2028,175.0,65.0,600000.0,8000.0,21.22,10000.0
,18,60,78,75842,Left,65,68,59,77,58,36,45,61,59,8,14,7,2,2,,,,E. Mayers,CB,CB,E. Mayers,West Ham United,2028,188.0,80.0,600000.0,6000.0,22.63,10000.0
,20,60,74,71493,Left,69,67,52,45,35,61,57,38,35,14,14,9,3,3,,,,H. Jones,CAM CM,CAM,H. Jones,Sunderland,2028,175.0,68.0,600000.0,6000.0,22.2,10000.0
,18,60,78,81895,Left,82,81,48,40,30,60,60,35,27,8,11,12,3,3,,,,N. Oriola,LM RM LW,LM,N. Oriola,Brighton & Hove Albion,2027,175.0,70.0,625000.0,7000.0,22.86,10416.67
,19,60,75,76254,Right,75,72,60,52,25,50,56,29,22,9,12,13,3,3,,,,R. Rees-Dottin,ST,ST,R. Rees-Dottin,AFC Bournemouth,2028,174.0,76.0,600000.0,7000.0,25.1,10000.0
,19,60,72,82080,Right,58,62,60,64,58,49,48,66,58,9,8,5,3,2,,,,Y. Zaddy,CDM CM,CDM,Y. Zaddy,AJ Auxerre,2028,180.0,72.0,550000.0,2000.0,22.22,9166.67
,19,60,76,75965,Left,78,77,55,68,19,46,53,21,20,11,9,10,2,3,,,,J. Mangondo,ST,ST,J. Mangondo,FC Metz,2028,185.0,78.0,650000.0,2000.0,22.79,10833.33
,18,60,77,75924,Left,32,28,16,54,9,42,34,14,12,60,58,58,3,1,,,,J. Stawiecki,GK,GK,J. Stawiecki,AS Monaco,2029,186.0,75.0,550000.0,1000.0,21.68,9166.67
,17,60,76,84244,Right,82,78,48,47,15,45,61,16,13,9,12,10,3,3,,,,J. Bosey,ST,ST,J. Bosey,RC Strasbourg Alsace,2029,175.0,65.0,625000.0,5000.0,21.22,10416.67
,19,60,73,81514,Right,68,63,44,56,36,56,56,44,36,9,6,5,3,3,,,,M. Bley,CAM CM,CAM,M. Bley,FC Lorient,2028,175.0,65.0,575000.0,2000.0,21.22,9583.33
,20,60,69,85290,Right,58,62,54,58,62,59,49,61,53,11,10,6,3,2,,,,N. Kamissoko,CDM CM,CDM,N. Kamissoko,Olympique de Marseille,2027,183.0,74.0,500000.0,4000.0,22.1,8333.33
,28,60,61,245854,Right,26,22,25,63,11,27,22,13,10,62,57,56,2,1,,,,T. Vermot,GK,GK,T. Vermot,Olympique de Marseille,2028,190.0,75.0,200000.0,4000.0,20.78,3333.33
,17,60,76,80687,Left,53,59,58,73,54,29,53,61,64,9,8,14,2,2,,,,G. Gomis,CB,CB,G. Gomis,Le Havre AC,2028,184.0,72.0,575000.0,1000.0,21.27,9583.33
,18,60,80,82811,Left,65,65,59,51,58,48,45,61,60,10,7,7,3,2,,,,D. Ofli,LB,LB,D. Ofli,FC Bayern München,2028,181.0,72.0,650000.0,5000.0,21.98,10833.33
,18,60,80,76031,Right,51,54,61,62,56,44,65,63,63,8,13,10,2,2,,,,N. Swider,CDM CM,CDM,N. Swider,Borussia Mönchengladbach,2027,188.0,78.0,650000.0,3000.0,22.07,10833.33
,19,60,77,74043,Right,63,63,52,48,58,57,59,61,58,8,13,14,3,2,,,,F. Harchaoui,CDM CM,CDM,F. Harchaoui,1. FC Köln,2028,175.0,67.0,600000.0,2000.0,21.88,10000.0
,17,60,82,76335,Left,54,54,60,64,62,39,47,62,60,13,8,8,3,2,,,,B. Hawighorst,CB CDM,CB,B. Hawighorst,Bayer 04 Leverkusen,2028,185.0,76.0,725000.0,5000.0,22.21,12083.33
,18,60,79,82394,Right,66,68,65,50,53,60,54,58,55,9,5,11,4,2,,,,N. Mensah,CM CDM,CM,N. Mensah,Bayer 04 Leverkusen,2027,172.0,63.0,625000.0,6000.0,21.3,10416.67
,18,60,79,84354,Left,76,75,62,45,25,55,51,42,40,8,10,10,3,3,,,,E. Chigozie Owen,RM CAM RW,RM,E. Chigozie Owen,Bayer 04 Leverkusen,2028,171.0,65.0,625000.0,6000.0,22.23,10416.67
,18,60,77,75461,Right,63,65,62,50,61,59,57,60,50,12,12,6,4,2,,,,W. Adeh,CM CDM,CM,W. Adeh,SV Werder Bremen,2028,187.0,77.0,625000.0,3000.0,22.02,10416.67
,18,60,75,82735,Right,69,69,52,52,30,54,56,28,31,6,15,14,4,3,,,,T. Benedict,LM LW ST,LM,T. Benedict,VfL Wolfsburg,2028,182.0,72.0,575000.0,4000.0,21.74,9583.33
,18,60,78,75810,Right,18,19,18,61,6,30,22,12,8,61,54,56,3,1,,,,A. Šiljević,GK,GK,A. Siljevic,Eintracht Frankfurt,2028,190.0,78.0,550000.0,1000.0,21.61,9166.67
,20,60,75,81535,Left,55,55,56,67,57,39,53,63,61,9,14,10,3,2,,,,F. Doumbia,CB LB,CB,F. Doumbia,Eintracht Frankfurt,2029,190.0,79.0,550000.0,3000.0,21.88,9166.67
,21,60,72,72371,Right,61,46,53,39,56,52,51,65,64,8,13,12,3,2,,,,M. Kücüksahin,CDM CM,CDM,M. Kucuksahin,FC Augsburg,2027,177.0,70.0,575000.0,4000.0,22.34,9583.33
,18,60,75,77413,Right,55,43,58,64,61,46,46,65,60,7,10,12,3,2,,,,F. Meiser,CB,CB,F. Meiser,FC Augsburg,2027,189.0,78.0,525000.0,3000.0,21.84,8750.0
,18,60,77,80231,Left,68,69,49,55,18,52,56,30,28,6,9,11,3,3,,,,Y. Wagner,LM ST LW,LM,Y. Wagner,1. FC Heidenheim 1846,2029,182.0,78.0,625000.0,3000.0,23.55,10416.67
,16,60,81,79095,Left,59,64,56,69,21,45,51,18,15,6,15,14,2,2,,,,A. Arena,ST,ST,A. Arena,Roma,2028,188.0,78.0,775000.0,4000.0,22.07,12916.67
,17,60,77,75126,Right,61,67,61,52,54,62,56,56,50,9,14,12,3,2,,,,A. Lahdo,CM CDM,CM,A. Lahdo,Como,2027,179.0,70.0,600000.0,6000.0,21.85,10000.0
,19,60,75,83223,Left,69,62,59,51,56,40,45,59,56,12,14,9,3,2,,,,L. Balbo,LB LM,LB,L. Balbo,Fiorentina,2028,177.0,75.0,550000.0,4000.0,23.94,9166.67
,21,60,72,278331,Right,20,17,19,51,10,35,34,14,14,58,55,63,3,1,,,,L. Nava,GK,GK,L. Nava,Cremonese,2028,197.0,91.0,525000.0,700.0,23.45,8750.0
,18,60,75,82434,Right,65,69,61,50,52,59,50,56,48,5,5,6,3,2,,,,C. Frangella,CM CAM,CM,C. Frangella,Sassuolo,2028,175.0,75.0,575000.0,2000.0,24.49,9583.33
,19,60,77,74108,Left,66,63,60,58,33,64,60,42,46,11,12,6,3,3,,,,Jano Monserrate,CAM CM,CAM,Jano Monserrate,Atlético Madrid,2027,177.0,72.0,625000.0,6000.0,22.98,10416.67
,17,60,79,81604,Right,70,68,68,70,59,57,54,59,50,5,10,11,3,3,,,,Taufik Seidu,CM CDM,CM,Taufik Seidu,Atlético Madrid,2029,182.0,74.0,600000.0,4000.0,22.34,10000.0
,17,60,80,75068,Right,66,68,68,67,36,58,60,51,48,15,10,11,3,2,,,,Guille Fernández,CM CDM,CM,Guille Fernandez,FC Barcelona,2027,181.0,76.0,675000.0,6000.0,23.2,11250.0
,18,60,76,75747,Left,68,65,62,60,62,61,60,63,47,11,9,9,3,2,,,,Diego Aguado,CB LB CM,CB,Diego Aguado,Real Madrid,2029,180.0,70.0,600000.0,11000.0,21.6,10000.0
,21,60,71,86089,Left,67,66,61,51,58,53,58,58,56,15,13,14,3,2,,,,Manu Serrano,LB CB,LB,Manu Serrano,Real Madrid,2027,175.0,62.0,525000.0,13000.0,20.24,8750.0
,20,60,74,272503,Right,47,40,22,61,11,29,26,9,11,61,59,61,2,1,,,,Sergio Mestre,GK,GK,Sergio Mestre,Real Madrid,2028,193.0,80.0,525000.0,7000.0,21.48,8750.0
,20,60,74,82180,Right,64,63,52,75,27,51,52,25,16,7,8,13,3,2,,,,Asier Hierro,ST,ST,Asier Hierro,Athletic Club,2028,190.0,79.0,600000.0,5000.0,21.88,10000.0
,18,60,76,85378,Right,72,74,44,41,32,57,49,31,29,10,8,12,3,2,,,,Lluc Castell,LW LM,LW,Lluc Castell,RCD Espanyol,2028,164.0,65.0,625000.0,2000.0,24.17,10416.67
,17,60,77,74481,Left,77,71,58,47,60,58,49,57,53,11,5,9,3,2,,,,I. Salhi,LB LM,LB,I. Salhi,RCD Mallorca,2029,172.0,57.0,600000.0,2000.0,19.27,10000.0
,19,60,75,85651,Right,69,64,57,62,59,49,57,58,56,13,12,5,3,2,,,,Miguel Calatayud,RB RM,RB,Miguel Calatayud,RCD Mallorca,2030,182.0,70.0,550000.0,3000.0,21.13,9166.67
,19,60,73,79474,Right,69,69,68,48,53,61,56,58,57,9,14,10,2,2,,,,Samu Becerra,CM CDM,CM,Samu Becerra,Rayo Vallecano,2027,165.0,60.0,575000.0,2000.0,22.04,9583.33
,18,60,79,81244,Right,60,63,52,50,41,59,53,44,40,13,6,10,3,3,,,,Hugo López,CAM LM LW CM,CAM,Hugo Lopez,Villarreal CF,2028,178.0,69.0,625000.0,4000.0,21.78,10416.67
,20,60,72,269146,Right,39,31,24,39,9,36,31,12,10,61,60,58,2,1,,,,Álex Primo,GK,GK,Alex Primo,Levante UD,2028,187.0,74.0,525000.0,1000.0,21.16,8750.0
,19,60,74,73214,Right,73,71,54,38,58,47,45,57,58,7,7,15,5,3,,,,Adri Fernández,RB LB,RB,Adri Fernandez,Real Oviedo,2029,174.0,68.0,550000.0,3000.0,22.46,9166.67
,18,59,79,77791,Right,64,65,53,55,15,54,56,23,22,13,9,14,3,2,,,,S. Neave,ST CAM,ST,S. Neave,Newcastle United,2028,184.0,72.0,625000.0,10000.0,21.27,10593.22
,17,59,74,80647,Right,64,62,58,61,56,29,45,62,60,12,7,8,3,2,,,,E. Legros,CB,CB,E. Legros,AJ Auxerre,2028,177.0,64.0,475000.0,2000.0,20.43,8050.85
,19,59,71,80650,Right,67,74,51,75,17,48,52,19,12,14,10,11,3,3,,,,R. Rodin,ST,ST,R. Rodin,AJ Auxerre,2028,194.0,73.0,550000.0,3000.0,19.4,9322.03
,22,59,69,277644,Right,21,25,21,52,9,33,34,12,13,56,57,61,3,1,,,,T. Negrel,GK,GK,T. Negrel,AJ Auxerre,2030,192.0,75.0,450000.0,2000.0,20.35,7627.12
,20,59,69,84356,Right,62,63,56,56,22,51,53,22,18,14,6,5,2,3,,,,A. Lago,ST,ST,A. Lago,Olympique de Marseille,2027,183.0,75.0,500000.0,5000.0,22.4,8474.58
,18,59,75,74489,Left,76,73,47,53,27,57,56,32,26,7,6,11,2,3,,,,I. Kanté,RM RW,RM,I. Kante,Stade Brestois 29,2028,175.0,65.0,575000.0,2000.0,21.22,9745.76
,19,59,72,70541,Right,38,41,30,67,15,36,38,15,13,59,60,56,2,1,,,,O. Pona,GK,GK,O. Pona,Angers SCO,2027,195.0,78.0,475000.0,750.0,20.51,8050.85
,17,59,76,85229,Right,68,65,63,58,59,51,56,59,52,12,6,8,3,3,,,,B. Diatta,CDM CM,CDM,B. Diatta,Angers SCO,2027,180.0,67.0,525000.0,1000.0,20.68,8898.31
,20,59,71,80774,Left,68,66,57,58,59,28,50,65,66,12,6,9,3,2,,,,G. Bakhouche,CB LB,CB,G. Bakhouche,Toulouse FC,2028,186.0,74.0,500000.0,2000.0,21.39,8474.58
,18,59,79,79317,Right,60,61,50,33,54,58,47,60,63,11,14,7,3,2,,,,Santos Daiber,CDM CM,CDM,Santos Daiber,FC Bayern München,2030,185.0,72.0,600000.0,5000.0,21.04,10169.49
,16,59,79,84386,Right,64,69,49,44,20,56,52,36,47,9,10,7,3,3,,,,Maycon Cardozo,RM LM RW,RM,Maycon Cardozo,FC Bayern München,2028,165.0,60.0,600000.0,4000.0,22.04,10169.49
,17,59,75,84104,Right,60,64,53,51,53,55,44,61,56,9,14,10,3,2,,,,R. Tarnutzer,CM CDM,CM,R. Tarnutzer,SC Freiburg,2028,184.0,78.0,550000.0,2000.0,23.04,9322.03
,18,59,73,82511,Right,60,62,55,67,63,39,53,62,60,5,15,12,2,2,,,,S. Nandja,CB,CB,S. Nandja,Hamburger SV,2028,186.0,76.0,500000.0,2000.0,21.97,8474.58
,19,59,76,279101,Right,67,70,48,52,26,60,56,30,33,15,8,7,4,3,,,,B. Yalçınkaya,CAM RW LW CM,CAM,B. Yalcınkaya,Hamburger SV,2027,182.0,72.0,575000.0,3000.0,21.74,9745.76
,20,59,71,71177,Right,54,64,55,63,49,55,52,52,47,10,15,9,3,3,,,,M. El Mala,ST LM,ST,M. El Mala,1. FC Köln,2030,193.0,77.0,550000.0,3000.0,20.67,9322.03
,18,59,77,83937,Right,69,75,52,57,58,35,45,58,64,13,8,10,3,2,,,,D. Fürst,RB,RB,D. Furst,1. FC Köln,2028,185.0,75.0,550000.0,2000.0,21.91,9322.03
,18,59,77,82393,Right,58,62,58,57,61,40,56,62,59,12,10,12,3,2,,,,F. Pohl,CB,CB,F. Pohl,Bayer 04 Leverkusen,2028,184.0,69.0,550000.0,6000.0,20.38,9322.03
,17,59,76,77127,Right,52,58,44,69,61,33,42,63,57,9,7,14,2,2,,,,M. Schmetgens,CB,CB,M. Schmetgens,SV Werder Bremen,2028,190.0,85.0,525000.0,2000.0,23.55,8898.31
,18,59,77,79461,Right,31,37,20,61,12,33,27,14,11,60,57,55,3,1,,,,S. Smarkalev,GK,GK,S. Smarkalev,SV Werder Bremen,2027,188.0,82.0,500000.0,1000.0,23.2,8474.58
,18,59,78,74562,Right,52,54,58,60,59,39,49,62,59,7,13,8,3,2,,,,T. Neininger,CB,CB,T. Neininger,VfL Wolfsburg,2028,186.0,79.0,550000.0,4000.0,22.84,9322.03
,17,59,79,78735,Right,20,21,20,61,9,42,30,14,11,60,53,59,3,1,,,,J. Zieliński,GK,GK,J. Zielinski,VfL Wolfsburg,2028,194.0,83.0,550000.0,800.0,22.05,9322.03
,18,59,77,75476,Right,64,59,54,55,60,57,39,58,58,13,11,10,3,2,,,,M. Schmitz,CDM CAM CM,CDM,M. Schmitz,FC St. Pauli,2028,180.0,72.0,550000.0,2000.0,22.22,9322.03
,21,59,70,76058,Left,65,68,47,68,31,48,49,30,25,13,7,7,4,3,,,,R. Aigbekaen,ST LW,ST,R. Aigbekaen,FC St. Pauli,2028,188.0,81.0,500000.0,3000.0,22.92,8474.58
,19,59,73,79763,Right,67,65,59,72,45,51,47,48,58,7,5,14,3,2,,,,N. Rothweiler,CM CDM,CM,N. Rothweiler,1. FC Heidenheim 1846,2027,190.0,83.0,525000.0,3000.0,22.99,8898.31
,18,59,73,81684,Right,67,65,52,49,29,50,55,31,34,6,14,14,4,3,,,,T. Weigel,RM RW,RM,T. Weigel,1. FC Heidenheim 1846,2028,175.0,69.0,525000.0,3000.0,22.53,8898.31
,23,59,67,262922,Right,18,17,24,41,7,21,30,11,12,60,61,58,2,1,,,,P. Tschernuth,GK,GK,P. Tschernuth,1. FC Heidenheim 1846,2027,186.0,84.0,425000.0,2000.0,24.28,7203.39
,16,59,82,82689,Right,69,69,55,65,26,56,53,22,24,9,15,7,3,2,,,,S. Konaté,ST,ST,S. Konate,RB Leipzig,2028,190.0,79.0,700000.0,4000.0,21.88,11864.41
,17,59,79,82847,Right,57,59,57,60,57,49,49,60,60,11,7,10,3,2,,,,B. Kaltefleiter,CDM CM,CDM,B. Kaltefleiter,RB Leipzig,2028,189.0,79.0,575000.0,3000.0,22.12,9745.76
,19,59,74,81592,Right,66,65,52,42,51,59,50,56,50,5,10,13,3,2,,,,V. Farcomeni,CM CDM,CM,V. Farcomeni,Lazio,2028,176.0,75.0,525000.0,3000.0,24.21,8898.31
,20,59,73,74010,Right,56,56,55,67,61,48,47,56,55,5,14,9,3,2,,,,J. Sardo,CM CDM,CM,J. Sardo,AC Milan,2029,186.0,75.0,550000.0,5000.0,21.68,9322.03
,19,59,74,76027,Right,67,68,52,52,48,62,50,52,48,13,14,12,3,2,,,,S. Perciun,CM CDM,CM,S. Perciun,Torino,2029,175.0,65.0,525000.0,4000.0,21.22,8898.31
,18,59,74,81251,Right,67,68,56,59,15,42,48,15,11,14,8,11,3,3,,,,I. Vermeșan,ST,ST,I. Vermesan,Hellas Verona FC,2027,185.0,75.0,525000.0,1000.0,21.91,8898.31
,23,59,67,271199,Right,21,28,34,65,15,36,38,12,13,61,55,57,2,1,,,,G. Ciocci,GK,GK,G. Ciocci,Cagliari,2027,190.0,86.0,425000.0,950.0,23.82,7203.39
,17,59,74,85105,Left,66,61,61,51,56,40,45,59,56,14,11,9,3,2,,,,L. Ouedraogo,LB,LB,L. Ouedraogo,Genoa,2028,175.0,75.0,500000.0,2000.0,24.49,8474.58
,19,59,75,81637,Left,67,65,55,64,60,30,65,61,55,13,15,8,2,2,,,,Iker Monreal,CB LB,CB,Iker Monreal,Athletic Club,2028,185.0,75.0,550000.0,4000.0,21.91,9322.03
,18,59,76,80806,Right,66,62,52,51,21,63,60,34,39,13,6,13,3,2,,,,Iván Corralejo,CAM CM,CAM,Ivan Corralejo,Real Betis Balompié,2028,176.0,65.0,575000.0,3000.0,20.98,9745.76
,18,59,76,81654,Left,63,57,56,64,60,38,51,59,57,11,8,7,2,2,,,,Javier Olaizola,CB LB,CB,Javier Olaizola,RCD Mallorca,2028,185.0,75.0,550000.0,3000.0,21.91,9322.03
,22,59,66,81738,Right,61,63,52,63,10,50,49,21,14,6,13,12,3,2,,,,Diego Morcillo,ST,ST,Diego Morcillo,Deportivo Alavés,2028,185.0,79.0,450000.0,4000.0,23.08,7627.12
,19,59,71,80749,Right,67,63,50,49,53,60,60,53,51,12,6,15,3,2,,,,Antonio Martínez,CM CDM,CM,Antonio Martinez,Elche CF,2027,176.0,64.0,525000.0,2000.0,20.66,8898.31
,19,59,69,74551,Right,58,51,61,65,58,43,47,58,58,12,8,13,3,2,,,,De las Sías,CB RB,CB,De las Sias,Rayo Vallecano,2027,180.0,74.0,450000.0,2000.0,22.84,7627.12
,22,59,68,78728,Right,65,60,53,47,40,63,55,51,42,9,6,13,3,2,,,,Hugo Solozábal,CM CDM,CM,Hugo Solozabal,Getafe CF,2028,178.0,74.0,500000.0,4000.0,23.36,8474.58
,21,58,72,274219,Right,77,83,50,61,17,40,52,19,11,9,10,12,3,3,,,,A. Abdullahi,ST,ST,A. Abdullahi,Sunderland,2028,181.0,75.0,500000.0,7000.0,22.89,8620.69
,19,58,75,73253,Right,26,23,22,59,9,32,28,12,14,59,57,57,3,1,,,,J. Eyestone,GK,GK,J. Eyestone,Brentford,2031,200.0,98.0,475000.0,3000.0,24.5,8189.66
,18,58,74,80648,Right,32,28,28,48,7,48,33,14,11,56,55,56,2,1,,,,L. Mezerette,GK,GK,L. Mezerette,AJ Auxerre,2028,184.0,71.0,450000.0,950.0,20.97,7758.62
,17,58,75,80651,Right,64,67,58,42,47,56,53,44,39,10,14,14,2,3,,,,T. Devernois,CM CDM,CM,T. Devernois,AJ Auxerre,2028,187.0,62.0,500000.0,2000.0,17.73,8620.69
,17,58,73,82670,Right,62,57,51,57,34,56,49,36,23,11,8,6,3,3,,,,M. Cissokho,RM RW,RM,M. Cissokho,AJ Auxerre,2028,181.0,72.0,475000.0,2000.0,21.98,8189.66
,20,58,72,75739,Right,33,42,29,53,11,42,28,13,11,65,56,53,2,1,,,,A. Mirbach,GK,GK,A. Mirbach,FC Nantes,2028,192.0,78.0,425000.0,1000.0,21.16,7327.59
,19,58,69,85289,Right,58,56,60,63,62,26,39,61,54,8,7,10,3,2,,,,H. Hamzaoui Slimani,CB,CB,H. Hamzaoui Slimani,Olympique de Marseille,2029,187.0,77.0,400000.0,4000.0,22.02,6896.55
,20,58,71,74425,Right,22,36,29,65,12,31,27,10,13,64,54,56,2,1,,,,N. Jauny,GK,GK,N. Jauny,Stade Brestois 29,2027,194.0,81.0,425000.0,1000.0,21.52,7327.59
,20,58,70,74884,Right,61,63,37,67,21,41,53,21,17,15,14,11,2,2,,,,S. Diop,ST,ST,S. Diop,Stade Brestois 29,2028,187.0,81.0,500000.0,3000.0,23.16,8620.69
,20,58,70,80773,Right,27,32,30,49,9,28,36,11,13,60,58,53,2,1,,,,N. Saïd Mchindra,GK,GK,N. Said Mchindra,Toulouse FC,2028,185.0,73.0,425000.0,1000.0,21.33,7327.59
,16,58,82,79318,Right,64,61,35,34,64,36,43,69,66,7,6,14,3,2,,,,C. Kiala,CB,CB,C. Kiala,FC Bayern München,2027,186.0,69.0,600000.0,4000.0,19.94,10344.83
,19,58,73,81240,Right,33,32,31,44,12,41,36,12,13,61,59,62,3,1,,,,J. Bärtl,GK,GK,J. Bartl,FC Bayern München,2027,185.0,78.0,425000.0,2000.0,22.79,7327.59
,19,58,76,271214,Right,63,66,41,62,24,60,40,28,23,11,9,8,3,3,,,,O. Megeed,LW CAM LM,LW,O. Megeed,Hamburger SV,2030,188.0,77.0,525000.0,3000.0,21.79,9051.72
,17,58,74,81634,Left,64,67,51,46,60,61,50,58,57,11,6,10,2,2,,,,Y. Spalt,CDM LB CM,CDM,Y. Spalt,VfB Stuttgart,2028,176.0,70.0,475000.0,3000.0,22.6,8189.66
,19,58,75,276863,Left,62,55,52,69,58,33,44,62,60,7,9,6,3,2,,,,M. Dal,CB,CB,M. Dal,1. FSV Mainz 05,2027,188.0,85.0,500000.0,3000.0,24.05,8620.69
,18,58,73,278229,Right,63,70,53,63,19,54,54,23,15,7,15,13,3,3,,,,D. Bogdanov,ST,ST,D. Bogdanov,1. FC Union Berlin,2029,188.0,78.0,475000.0,4000.0,22.07,8189.66
,17,58,78,74112,Left,64,64,57,51,58,39,47,59,56,10,7,14,3,2,,,,O. Sorg,LB,LB,O. Sorg,FC Augsburg,2027,176.0,70.0,525000.0,2000.0,22.6,9051.72
,17,58,78,82845,Right,57,57,46,59,55,42,50,63,60,12,14,9,3,2,,,,T. Schnitzer,CDM CB CM,CDM,T. Schnitzer,FC Augsburg,2028,182.0,77.0,525000.0,2000.0,23.25,9051.72
,17,58,75,80734,Right,68,64,52,48,57,61,49,58,51,13,12,6,3,3,,,,N. Schmidt,CM CDM,CM,N. Schmidt,FC St. Pauli,2028,180.0,72.0,500000.0,2000.0,22.22,8620.69
,18,58,74,80504,Right,19,25,25,56,12,30,25,10,10,55,55,58,3,1,,,,Henrique Menke,GK,GK,Henrique Menke,Como,2028,192.0,80.0,450000.0,3000.0,21.7,7758.62
,17,58,76,77830,Right,53,61,52,64,14,48,56,18,16,13,7,8,3,2,,,,J. Nuredini,ST,ST,J. Nuredini,Genoa,2028,191.0,80.0,500000.0,2000.0,21.93,8620.69
,18,58,69,85106,Right,56,58,59,58,52,56,58,59,51,9,14,10,2,2,,,,J. Grossi,CDM CM,CDM,J. Grossi,Genoa,2028,181.0,70.0,400000.0,2000.0,21.37,6896.55
